dt,rain15,rain60
11/1/2014 11:05,0.01,0.04
11/1/2014 11:20,0.01,NA
11/1/2014 12:05,0.01,0.01
11/1/2014 12:50,0.01,NA
11/1/2014 13:05,NA,0.01
11/17/2014 2:50,0.03,NA
11/17/2014 3:05,0.01,0.07
11/17/2014 3:20,0.02,NA
11/17/2014 3:35,0.01,NA
11/17/2014 4:05,0.01,0.01
11/17/2014 5:05,NA,0.01
11/17/2014 5:20,0.01,NA
11/17/2014 6:50,0.01,NA
11/17/2014 7:05,NA,0.01
11/17/2014 7:50,0.06,NA
11/17/2014 8:05,0.01,0.07
11/17/2014 9:35,0.05,NA
11/17/2014 9:50,0.16,NA
11/17/2014 10:05,0.08,0.33
11/17/2014 10:20,0.03,NA
11/17/2014 10:35,0.03,NA
11/17/2014 10:50,0.02,NA
11/17/2014 11:05,0.05,0.26
11/17/2014 11:20,0.16,NA
11/17/2014 11:35,0.03,NA
11/17/2014 11:50,0.03,NA
11/17/2014 12:05,0.05,0.19
11/17/2014 12:20,0.08,NA
11/17/2014 12:35,0.03,NA
11/17/2014 13:05,NA,0.02
11/23/2014 5:05,0.01,0.02
11/23/2014 5:20,0.01,NA
11/23/2014 5:35,0.01,NA
11/23/2014 5:50,0.02,NA
11/23/2014 6:05,0.02,0.08
11/23/2014 6:20,0.03,NA
11/23/2014 6:35,0.02,NA
11/23/2014 6:50,0.02,NA
11/23/2014 7:05,0.01,0.07
11/23/2014 7:20,0.02,NA
11/23/2014 7:35,0.01,NA
11/23/2014 7:50,0.02,NA
11/23/2014 8:05,NA,0.04
11/23/2014 8:20,0.01,NA
11/23/2014 10:05,NA,0.01
11/23/2014 10:35,0.01,NA
11/23/2014 11:05,0.01,0.01
11/23/2014 12:05,0.02,0.03
11/23/2014 12:35,0.01,NA
11/23/2014 12:50,0.01,NA
11/23/2014 13:05,0.01,0.06
11/23/2014 13:20,0.02,NA
11/23/2014 13:35,0.04,NA
11/23/2014 13:50,0.02,NA
11/23/2014 14:05,0.03,0.09
11/23/2014 14:20,0.02,NA
11/23/2014 14:35,0.02,NA
11/23/2014 14:50,0.02,NA
11/23/2014 15:05,0.06,0.15
11/23/2014 15:20,0.04,NA
11/23/2014 15:35,0.03,NA
11/23/2014 15:50,0.02,NA
11/23/2014 16:05,0.03,0.1
11/23/2014 16:20,0.02,NA
11/23/2014 16:35,0.01,NA
11/23/2014 16:50,0.01,NA
11/23/2014 17:05,NA,0.03
11/23/2014 17:20,0.01,NA
11/23/2014 17:35,0.03,NA
11/23/2014 17:50,0.01,NA
11/23/2014 18:05,0.02,0.15
11/23/2014 18:20,0.08,NA
11/23/2014 18:35,0.03,NA
11/23/2014 18:50,0.13,NA
11/23/2014 19:05,0.17,0.32
11/23/2014 19:20,0.01,NA
11/23/2014 19:50,0.01,NA
11/23/2014 20:05,0.02,0.19
11/23/2014 20:20,0.13,NA
11/23/2014 20:35,0.16,NA
11/23/2014 20:50,0.04,NA
11/23/2014 21:05,0.01,0.18
11/25/2014 20:05,NA,0.01
11/25/2014 20:20,0.01,NA
11/25/2014 20:50,0.01,NA
11/25/2014 21:05,0.03,0.05
11/25/2014 21:20,0.01,NA
11/25/2014 21:35,0.01,NA
11/25/2014 21:50,0.01,NA
11/25/2014 22:05,0.01,0.05
11/25/2014 22:20,0.01,NA
11/25/2014 22:35,0.02,NA
11/25/2014 22:50,0.02,NA
11/25/2014 23:05,0.01,0.06
11/25/2014 23:20,0.01,NA
11/25/2014 23:35,0.04,NA
11/25/2014 23:50,0.05,NA
11/26/2014 0:05,0.03,0.16
11/26/2014 0:20,0.05,NA
11/26/2014 0:35,0.01,NA
11/26/2014 0:50,0.03,NA
11/26/2014 1:05,0.01,0.09
11/26/2014 1:20,0.03,NA
11/26/2014 1:35,0.04,NA
11/26/2014 1:50,0.04,NA
11/26/2014 2:05,0.02,0.13
11/26/2014 2:20,0.04,NA
11/26/2014 2:35,0.01,NA
11/26/2014 2:50,0.02,NA
11/26/2014 3:05,0.01,0.09
11/26/2014 3:20,0.04,NA
11/26/2014 3:35,0.02,NA
11/26/2014 3:50,0.01,NA
11/26/2014 4:05,0.01,0.04
11/26/2014 4:20,0.01,NA
11/26/2014 4:35,0.01,NA
11/26/2014 4:50,0.06,NA
11/26/2014 5:05,0.05,0.16
11/26/2014 5:20,0.03,NA
11/26/2014 5:35,0.05,NA
11/26/2014 5:50,0.08,NA
11/26/2014 6:05,0.02,0.17
11/26/2014 6:20,0.02,NA
11/26/2014 6:35,0.03,NA
11/26/2014 6:50,0.03,NA
11/26/2014 7:05,0.01,0.07
11/26/2014 7:20,0.01,NA
11/26/2014 7:35,0.01,NA
11/26/2014 7:50,0.02,NA
11/26/2014 8:05,0.02,0.07
11/26/2014 8:20,0.02,NA
11/26/2014 8:35,0.01,NA
11/26/2014 8:50,0.01,NA
11/26/2014 9:05,0.02,0.06
11/26/2014 9:20,0.01,NA
11/26/2014 9:35,0.02,NA
11/26/2014 9:50,0.03,NA
11/26/2014 10:05,0.05,0.16
11/26/2014 10:20,0.05,NA
11/26/2014 10:35,0.03,NA
11/26/2014 11:05,NA,0.01
12/5/2014 6:50,0.01,NA
12/5/2014 7:05,NA,0.01
12/5/2014 8:05,NA,0.01
12/5/2014 8:20,0.01,NA
12/6/2014 5:05,NA,0.01
12/6/2014 5:20,0.01,NA
12/6/2014 5:35,0.01,NA
12/6/2014 6:05,NA,0.02
12/6/2014 6:20,0.01,NA
12/6/2014 7:35,0.01,NA
12/6/2014 8:05,NA,0.01
12/6/2014 9:05,NA,0.01
12/6/2014 9:35,0.02,NA
12/6/2014 10:05,NA,0.01
12/6/2014 11:05,0.01,0.02
12/6/2014 11:35,0.01,NA
12/6/2014 11:50,0.01,NA
12/6/2014 12:05,0.01,0.03
12/6/2014 12:20,0.01,NA
12/6/2014 12:35,0.01,NA
12/6/2014 12:50,0.01,NA
12/6/2014 13:05,0.01,0.03
12/6/2014 14:05,0.06,0.06
12/6/2014 17:35,0.01,NA
12/6/2014 18:05,NA,0.01
12/8/2014 14:05,NA,0.01
12/8/2014 14:35,0.02,NA
12/8/2014 15:05,NA,0.01
12/8/2014 16:05,NA,0.01
12/8/2014 16:20,0.01,NA
12/8/2014 21:35,0.01,NA
12/8/2014 22:05,NA,0.01
12/16/2014 7:05,0.01,0.02
12/16/2014 7:20,0.01,NA
12/16/2014 7:35,0.01,NA
12/16/2014 8:05,0.01,0.08
12/16/2014 8:20,0.06,NA
12/16/2014 10:05,0.01,0.02
12/16/2014 10:20,0.01,NA
12/16/2014 10:35,0.01,NA
12/16/2014 11:05,NA,0.01
12/20/2014 8:05,0.01,0.02
12/20/2014 8:20,0.01,NA
12/22/2014 0:35,0.01,NA
12/22/2014 1:05,0.01,0.02
12/22/2014 1:50,0.01,NA
12/22/2014 2:05,0.02,0.04
12/22/2014 2:20,0.01,NA
12/22/2014 2:35,0.01,NA
12/22/2014 2:50,0.01,NA
12/22/2014 3:05,0.01,0.03
12/22/2014 3:50,0.01,NA
12/22/2014 4:05,0.01,0.06
12/22/2014 4:20,0.04,NA
12/22/2014 4:35,0.01,NA
12/22/2014 4:50,0.01,NA
12/22/2014 5:05,NA,0.03
12/22/2014 5:20,0.01,NA
12/22/2014 7:05,0.01,0.01
12/22/2014 20:35,0.01,NA
12/22/2014 21:05,NA,0.01
12/22/2014 21:50,0.02,NA
12/22/2014 22:05,0.01,0.03
12/22/2014 22:35,0.02,NA
12/22/2014 22:50,0.02,NA
12/22/2014 23:05,NA,0.04
12/23/2014 1:05,NA,0.01
12/23/2014 1:20,0.01,NA
12/23/2014 2:35,0.01,NA
12/23/2014 3:05,NA,0.01
12/23/2014 3:50,0.01,NA
12/23/2014 4:05,0.01,0.04
12/23/2014 4:20,0.02,NA
12/23/2014 4:35,0.01,NA
12/23/2014 5:05,NA,0.02
12/23/2014 5:20,0.01,NA
12/23/2014 8:35,0.01,NA
12/23/2014 9:05,NA,0.01
12/23/2014 15:05,NA,0.02
12/23/2014 15:20,0.01,NA
12/23/2014 15:35,0.02,NA
12/23/2014 15:50,0.01,NA
12/23/2014 16:05,0.01,0.03
12/23/2014 16:35,0.01,NA
12/23/2014 17:05,NA,0.01
12/23/2014 18:35,0.01,NA
12/23/2014 19:05,0.02,0.05
12/23/2014 19:20,0.02,NA
12/23/2014 19:35,0.01,NA
12/23/2014 19:50,0.03,NA
12/23/2014 20:05,0.02,0.07
12/23/2014 20:20,0.01,NA
12/24/2014 2:05,0.01,0.01
12/24/2014 3:05,NA,0.04
12/24/2014 3:20,0.02,NA
12/24/2014 3:35,0.08,NA
12/24/2014 3:50,0.04,NA
12/24/2014 4:05,0.07,0.46
12/24/2014 4:20,0.14,NA
12/24/2014 4:35,0.32,NA
12/24/2014 4:50,0.07,NA
12/24/2014 5:05,0.05,0.34
12/24/2014 5:20,0.04,NA
12/24/2014 5:35,0.02,NA
12/24/2014 5:50,0.03,NA
12/24/2014 6:05,0.03,0.09
12/24/2014 6:20,0.02,NA
12/24/2014 6:50,0.01,NA
12/24/2014 7:05,NA,0.01
12/24/2014 8:05,0.01,0.02
12/24/2014 8:35,0.01,NA
12/24/2014 9:05,NA,0.08
12/24/2014 9:20,0.06,NA
12/24/2014 9:35,0.06,NA
12/24/2014 9:50,0.02,NA
12/24/2014 10:05,0.05,0.14
12/24/2014 10:20,0.02,NA
12/24/2014 10:35,0.02,NA
12/24/2014 10:50,0.02,NA
12/24/2014 11:05,0.02,0.06
12/24/2014 11:20,0.01,NA
12/24/2014 11:35,0.01,NA
12/24/2014 11:50,0.02,NA
12/24/2014 12:05,0.01,0.05
12/24/2014 12:20,0.01,NA
12/24/2014 12:50,0.01,NA
12/24/2014 13:05,0.01,0.05
12/24/2014 13:20,0.02,NA
12/24/2014 13:35,0.01,NA
12/24/2014 14:05,NA,0.01
12/24/2014 14:20,0.01,NA
12/24/2014 20:50,0.01,NA
12/24/2014 21:05,NA,0.01
12/28/2014 5:05,0.01,0.02
12/28/2014 5:20,0.01,NA
12/28/2014 5:35,0.01,NA
12/28/2014 6:05,NA,0.01
12/28/2014 9:05,NA,0.01
12/28/2014 9:35,0.01,NA
12/28/2014 10:50,0.01,NA
12/28/2014 11:05,NA,0.01
12/29/2014 1:05,NA,0.01
12/29/2014 1:20,0.01,NA
12/29/2014 1:35,0.01,NA
12/29/2014 1:50,0.01,NA
12/29/2014 2:05,0.02,0.09
12/29/2014 2:20,0.04,NA
12/29/2014 2:35,0.02,NA
12/29/2014 2:50,0.01,NA
12/29/2014 3:05,0.02,0.08
12/29/2014 3:20,0.03,NA
12/29/2014 3:35,0.01,NA
12/29/2014 3:50,0.04,NA
12/29/2014 4:05,0.05,0.15
12/29/2014 4:20,0.06,NA
12/29/2014 4:35,0.02,NA
12/29/2014 4:50,0.03,NA
12/29/2014 5:05,0.04,0.17
12/29/2014 5:20,0.06,NA
12/29/2014 5:35,0.03,NA
12/29/2014 5:50,0.06,NA
12/29/2014 6:05,0.04,0.12
12/29/2014 6:35,0.01,NA
12/29/2014 6:50,0.05,NA
12/29/2014 7:05,NA,0.07
12/29/2014 7:20,0.02,NA
12/29/2014 7:35,0.02,NA
12/29/2014 7:50,0.01,NA
12/29/2014 8:05,0.01,0.04
12/29/2014 9:35,0.01,NA
12/29/2014 10:05,NA,0.01
12/30/2014 5:05,0.01,0.01
12/30/2014 5:50,0.01,NA
12/30/2014 6:05,NA,0.01
12/30/2014 9:35,0.01,NA
12/30/2014 10:05,NA,0.01
1/2/2015 18:05,0.01,0.01
1/2/2015 18:50,0.01,NA
1/2/2015 19:05,0.02,0.06
1/2/2015 19:20,0.02,NA
1/2/2015 19:35,0.01,NA
1/2/2015 22:50,0.01,NA
1/2/2015 23:05,NA,0.02
1/2/2015 23:20,0.01,NA
1/2/2015 23:50,0.01,NA
1/3/2015 0:05,0.02,0.04
1/3/2015 0:20,0.01,NA
1/3/2015 0:50,0.02,NA
1/3/2015 1:05,0.03,0.07
1/3/2015 1:20,0.02,NA
1/3/2015 1:35,0.02,NA
1/3/2015 1:50,0.01,NA
1/3/2015 2:05,NA,0.03
1/3/2015 14:50,0.02,NA
1/3/2015 15:05,NA,0.02
1/3/2015 15:50,0.03,NA
1/3/2015 16:05,0.01,0.04
1/3/2015 17:50,0.01,NA
1/3/2015 18:05,NA,0.01
1/3/2015 20:05,0.01,0.01
1/4/2015 0:05,0.01,0.01
1/4/2015 4:35,0.01,NA
1/4/2015 5:05,NA,0.01
1/4/2015 9:05,NA,0.02
1/4/2015 9:35,0.1,NA
1/4/2015 10:05,NA,0.08
1/4/2015 12:05,0.01,0.01
1/4/2015 12:35,0.01,NA
1/4/2015 13:05,NA,0.01
1/11/2015 22:05,NA,0.01
1/11/2015 22:35,0.01,NA
1/11/2015 23:50,0.01,NA
1/12/2015 0:05,0.09,0.16
1/12/2015 0:20,0.05,NA
1/12/2015 0:35,0.03,NA
1/12/2015 1:05,0.01,0.08
1/12/2015 1:20,0.04,NA
1/12/2015 1:35,0.02,NA
1/12/2015 2:05,0.02,0.05
1/12/2015 2:20,0.01,NA
1/12/2015 2:35,0.1,NA
1/12/2015 2:50,0.06,NA
1/12/2015 3:05,0.01,0.18
1/12/2015 3:20,0.02,NA
1/12/2015 3:50,0.02,NA
1/12/2015 4:05,0.04,0.15
1/12/2015 4:20,0.06,NA
1/12/2015 4:35,0.09,NA
1/12/2015 4:50,0.05,NA
1/12/2015 5:05,0.02,0.16
1/12/2015 5:20,0.02,NA
1/12/2015 5:35,0.05,NA
1/12/2015 5:50,0.03,NA
1/12/2015 6:05,0.01,0.13
1/12/2015 6:20,0.03,NA
1/12/2015 6:35,0.07,NA
1/12/2015 6:50,0.04,NA
1/12/2015 7:05,NA,0.1
1/12/2015 7:35,0.01,NA
1/12/2015 11:05,0.01,0.04
1/12/2015 11:20,0.02,NA
1/12/2015 11:35,0.01,NA
1/12/2015 12:05,0.01,0.01
1/12/2015 12:50,0.01,NA
1/12/2015 13:05,NA,0.01
1/12/2015 13:35,0.01,NA
1/12/2015 14:05,0.01,0.02
1/12/2015 14:35,0.01,NA
1/12/2015 14:50,0.01,NA
1/12/2015 15:05,NA,0.02
1/13/2015 0:05,0.01,0.01
1/15/2015 9:05,NA,0.01
1/15/2015 9:20,0.01,NA
1/18/2015 1:35,0.01,NA
1/18/2015 2:05,0.02,0.07
1/18/2015 2:20,0.04,NA
1/18/2015 11:05,NA,0.01
1/18/2015 11:20,0.01,NA
1/23/2015 8:35,0.01,NA
1/23/2015 8:50,0.01,NA
1/23/2015 9:05,0.01,0.04
1/23/2015 9:20,0.01,NA
1/23/2015 9:50,0.01,NA
1/23/2015 10:05,NA,0.02
1/23/2015 10:20,0.01,NA
1/23/2015 10:35,0.01,NA
1/23/2015 10:50,0.01,NA
1/23/2015 11:05,NA,0.03
1/23/2015 11:20,0.01,NA
1/23/2015 11:50,0.02,NA
1/23/2015 12:05,0.02,0.06
1/23/2015 12:20,0.02,NA
1/23/2015 12:35,0.02,NA
1/23/2015 12:50,0.02,NA
1/23/2015 13:05,0.02,0.09
1/23/2015 13:20,0.02,NA
1/23/2015 13:35,0.02,NA
1/23/2015 13:50,0.02,NA
1/23/2015 14:05,0.01,0.06
1/23/2015 14:20,0.02,NA
1/23/2015 14:35,0.01,NA
1/23/2015 14:50,0.02,NA
1/23/2015 15:05,0.01,0.07
1/23/2015 15:20,0.02,NA
1/23/2015 15:35,0.02,NA
1/23/2015 15:50,0.03,NA
1/23/2015 16:05,0.06,0.15
1/23/2015 16:20,0.04,NA
1/23/2015 16:35,0.04,NA
1/23/2015 16:50,0.05,NA
1/23/2015 17:05,0.03,0.14
1/23/2015 17:20,0.02,NA
1/23/2015 17:35,0.02,NA
1/23/2015 17:50,0.02,NA
1/23/2015 18:05,0.02,0.06
1/23/2015 18:35,0.01,NA
1/23/2015 19:05,0.03,0.08
1/23/2015 19:20,0.04,NA
1/23/2015 19:35,0.02,NA
1/23/2015 19:50,0.02,NA
1/23/2015 20:05,0.02,0.08
1/23/2015 20:20,0.03,NA
1/23/2015 20:50,0.01,NA
1/23/2015 21:05,0.01,0.02
1/23/2015 21:35,0.01,NA
1/23/2015 22:05,0.02,0.04
1/23/2015 22:20,0.01,NA
1/23/2015 23:05,0.01,0.01
1/23/2015 23:50,0.01,NA
1/24/2015 0:05,NA,0.01
1/24/2015 0:35,0.01,NA
1/24/2015 1:05,0.01,0.02
1/24/2015 2:05,NA,0.02
1/24/2015 2:20,0.02,NA
1/24/2015 2:50,0.01,NA
1/24/2015 3:05,NA,0.01
1/24/2015 4:35,0.01,NA
1/24/2015 5:05,NA,0.01
1/24/2015 9:50,0.01,NA
1/24/2015 10:05,NA,0.02
1/24/2015 10:35,0.01,NA
1/24/2015 10:50,0.02,NA
1/24/2015 11:05,NA,0.02
2/2/2015 0:05,0.02,0.05
2/2/2015 0:20,0.02,NA
2/2/2015 0:35,0.02,NA
2/2/2015 0:50,0.01,NA
2/2/2015 1:05,NA,0.02
2/2/2015 2:35,0.19,NA
2/2/2015 2:50,0.08,NA
2/2/2015 3:05,0.01,0.29
2/2/2015 3:20,0.01,NA
2/2/2015 4:05,0.01,0.02
2/2/2015 4:20,0.01,NA
2/2/2015 4:50,0.01,NA
2/2/2015 5:05,NA,0.02
2/2/2015 5:20,0.01,NA
2/2/2015 5:35,0.01,NA
2/2/2015 5:50,0.02,NA
2/2/2015 6:05,0.03,0.08
2/2/2015 6:20,0.02,NA
2/2/2015 6:35,0.01,NA
2/2/2015 6:50,0.01,NA
2/2/2015 7:05,NA,0.02
2/2/2015 8:05,0.01,0.01
2/9/2015 11:05,NA,0.03
2/9/2015 11:20,0.03,NA
2/9/2015 11:35,0.07,NA
2/9/2015 11:50,0.12,NA
2/9/2015 12:05,0.1,0.43
2/9/2015 12:20,0.11,NA
2/9/2015 12:35,0.06,NA
2/9/2015 12:50,0.01,NA
2/9/2015 13:05,NA,0.05
2/9/2015 13:35,0.01,NA
2/9/2015 14:50,0.02,NA
2/9/2015 15:05,0.02,0.07
2/9/2015 15:20,0.02,NA
2/9/2015 15:35,0.02,NA
2/9/2015 15:50,0.04,NA
2/9/2015 16:05,0.04,0.12
2/9/2015 16:20,0.03,NA
2/9/2015 16:35,0.01,NA
2/9/2015 16:50,0.02,NA
2/9/2015 17:05,0.01,0.04
2/9/2015 20:05,0.01,0.02
2/9/2015 20:20,0.01,NA
2/9/2015 21:05,0.01,0.01
2/9/2015 22:05,NA,0.01
2/9/2015 22:20,0.01,NA
2/9/2015 23:05,0.01,0.02
2/9/2015 23:20,0.01,NA
2/9/2015 23:35,0.01,NA
2/9/2015 23:50,0.01,NA
2/10/2015 0:05,0.01,0.03
2/10/2015 0:35,0.01,NA
2/10/2015 0:50,0.01,NA
2/10/2015 1:05,0.01,0.04
2/10/2015 1:20,0.01,NA
2/10/2015 2:05,0.01,0.01
2/10/2015 3:35,0.01,NA
2/10/2015 4:05,NA,0.01
2/22/2015 2:05,0.02,0.04
2/22/2015 2:20,0.02,NA
2/22/2015 2:35,0.01,NA
2/22/2015 2:50,0.02,NA
2/22/2015 3:05,NA,0.04
2/22/2015 3:20,0.01,NA
2/22/2015 4:05,0.01,0.03
2/22/2015 4:20,0.01,NA
2/22/2015 4:35,0.02,NA
2/22/2015 4:50,0.02,NA
2/22/2015 5:05,0.01,0.05
2/22/2015 5:20,0.01,NA
2/22/2015 5:35,0.01,NA
2/22/2015 5:50,0.01,NA
2/22/2015 6:05,0.01,0.03
3/1/2015 4:05,NA,0.01
3/1/2015 4:20,0.01,NA
3/1/2015 11:05,NA,0.01
3/1/2015 11:35,0.01,NA
3/1/2015 14:50,0.01,NA
3/1/2015 15:05,NA,0.01
3/3/2015 11:35,0.01,NA
3/3/2015 12:05,0.01,0.02
3/3/2015 20:05,NA,0.01
3/3/2015 20:20,0.01,NA
3/4/2015 12:50,0.01,NA
3/4/2015 13:05,NA,0.01
3/5/2015 2:05,0.02,0.02
3/5/2015 7:05,0.01,0.01
3/5/2015 7:50,0.01,NA
3/5/2015 8:05,0.01,0.02
3/5/2015 8:50,0.01,NA
3/5/2015 9:05,0.01,0.05
3/5/2015 9:20,0.02,NA
3/5/2015 9:35,0.01,NA
3/5/2015 12:05,NA,0.01
3/5/2015 12:35,0.02,NA
3/5/2015 12:50,0.01,NA
3/5/2015 13:05,0.08,0.16
3/5/2015 13:20,0.05,NA
3/5/2015 13:35,0.06,NA
3/5/2015 13:50,0.05,NA
3/5/2015 14:05,0.03,0.22
3/5/2015 14:20,0.07,NA
3/5/2015 14:35,0.03,NA
3/5/2015 14:50,0.01,NA
3/5/2015 15:05,NA,0.02
3/5/2015 18:05,NA,0.01
3/5/2015 18:20,0.01,NA
3/5/2015 18:35,0.01,NA
3/5/2015 19:05,NA,0.01
3/9/2015 11:05,0.01,0.01
3/11/2015 15:05,NA,0.01
3/11/2015 15:20,0.01,NA
3/11/2015 15:50,0.15,NA
3/11/2015 16:05,0.01,0.17
3/11/2015 16:20,0.01,NA
3/11/2015 18:05,0.01,0.02
3/11/2015 18:20,0.01,NA
3/11/2015 20:35,0.02,NA
3/11/2015 20:50,0.04,NA
3/11/2015 21:05,0.02,0.08
3/13/2015 16:05,NA,0.01
3/13/2015 16:20,0.01,NA
3/13/2015 17:05,NA,0.01
3/13/2015 17:20,0.01,NA
3/13/2015 17:50,0.02,NA
3/13/2015 18:05,NA,0.02
3/13/2015 18:35,0.01,NA
3/13/2015 19:05,0.01,0.03
3/13/2015 19:20,0.01,NA
3/13/2015 21:50,0.01,NA
3/13/2015 22:05,NA,0.01
3/13/2015 23:50,0.01,NA
3/14/2015 0:05,0.01,0.03
3/14/2015 0:20,0.01,NA
3/14/2015 1:05,NA,0.04
3/14/2015 1:20,0.02,NA
3/14/2015 1:35,0.02,NA
3/14/2015 1:50,0.01,NA
3/14/2015 2:05,NA,0.01
3/14/2015 5:05,NA,0.02
3/14/2015 5:20,0.01,NA
3/14/2015 5:35,0.02,NA
3/14/2015 5:50,0.04,NA
3/14/2015 6:05,0.02,0.08
3/14/2015 6:20,0.01,NA
3/14/2015 7:50,0.01,NA
3/14/2015 8:05,NA,0.01
3/14/2015 8:50,0.02,NA
3/14/2015 9:05,0.01,0.11
3/14/2015 9:20,0.06,NA
3/14/2015 9:35,0.04,NA
3/14/2015 9:50,0.01,NA
3/14/2015 10:05,NA,0.03
3/14/2015 11:05,NA,0.01
3/14/2015 11:35,0.01,NA
3/14/2015 12:05,0.01,0.01
3/19/2015 18:05,0.01,0.02
3/19/2015 18:35,0.02,NA
3/19/2015 19:05,0.01,0.03
3/19/2015 19:20,0.01,NA
3/19/2015 19:50,0.01,NA
3/19/2015 20:05,0.01,0.05
3/19/2015 20:20,0.02,NA
3/19/2015 20:35,0.02,NA
3/19/2015 20:50,0.02,NA
3/19/2015 21:05,0.01,0.06
3/19/2015 21:20,0.02,NA
3/19/2015 21:35,0.01,NA
3/19/2015 21:50,0.01,NA
3/19/2015 22:05,0.01,0.04
3/19/2015 22:35,0.01,NA
3/19/2015 22:50,0.01,NA
3/19/2015 23:05,NA,0.02
3/19/2015 23:20,0.01,NA
3/20/2015 0:05,NA,0.01
3/20/2015 0:20,0.01,NA
3/20/2015 0:35,0.01,NA
3/20/2015 1:05,NA,0.01
3/20/2015 2:05,0.01,0.01
3/20/2015 3:05,NA,0.01
3/20/2015 3:20,0.01,NA
3/22/2015 23:05,NA,0.01
3/22/2015 23:35,0.01,NA
3/23/2015 0:50,0.01,NA
3/23/2015 1:05,NA,0.01
3/25/2015 7:50,0.01,NA
3/25/2015 8:05,NA,0.01
3/26/2015 2:05,0.01,0.01
3/27/2015 7:50,0.02,NA
3/27/2015 8:05,0.03,0.1
3/27/2015 8:20,0.04,NA
3/27/2015 8:35,0.05,NA
3/27/2015 8:50,0.03,NA
3/27/2015 9:05,0.01,0.09
3/27/2015 9:35,0.02,NA
3/27/2015 9:50,0.01,NA
3/27/2015 10:05,NA,0.02
3/27/2015 10:50,0.01,NA
3/27/2015 11:05,NA,0.01
3/27/2015 15:50,0.01,NA
3/27/2015 16:05,NA,0.01
3/30/2015 7:50,0.02,NA
3/30/2015 8:05,0.05,0.19
3/30/2015 8:20,0.08,NA
3/30/2015 8:35,0.08,NA
3/30/2015 8:50,0.02,NA
