dt,rain15,rain60
3/30/2015 9:05,0.01,0.07
4/2/2015 21:05,0.02,0.1
4/2/2015 21:20,0.08,NA
4/2/2015 21:35,0.01,NA
4/2/2015 22:05,NA,0.01
4/3/2015 0:35,0.01,NA
4/3/2015 1:05,NA,0.01
4/7/2015 1:50,0.01,NA
4/7/2015 2:05,0.01,0.04
4/7/2015 2:20,0.01,NA
4/7/2015 2:35,0.02,NA
4/7/2015 2:50,0.01,NA
4/7/2015 3:05,0.1,0.18
4/7/2015 3:20,0.05,NA
4/7/2015 3:35,0.01,NA
4/7/2015 3:50,0.03,NA
4/7/2015 4:05,0.06,0.12
4/7/2015 4:20,0.02,NA
4/7/2015 4:35,0.02,NA
4/7/2015 4:50,0.01,NA
4/7/2015 5:05,NA,0.03
4/7/2015 5:20,0.01,NA
4/7/2015 18:50,0.01,NA
4/7/2015 19:05,NA,0.04
4/7/2015 19:20,0.02,NA
4/7/2015 19:35,0.03,NA
4/7/2015 19:50,0.03,NA
4/7/2015 20:05,0.02,0.12
4/7/2015 20:20,0.04,NA
4/7/2015 20:35,0.02,NA
4/7/2015 20:50,0.03,NA
4/7/2015 21:05,0.04,0.11
4/7/2015 21:20,0.02,NA
4/7/2015 21:35,0.02,NA
4/7/2015 22:05,NA,0.01
4/8/2015 1:05,0.01,0.01
4/8/2015 1:35,0.12,NA
4/8/2015 1:50,0.01,NA
4/8/2015 2:05,0.01,0.14
4/8/2015 4:05,0.01,0.01
4/13/2015 9:05,NA,0.01
4/13/2015 9:20,0.01,NA
4/13/2015 10:05,NA,0.01
4/13/2015 10:20,0.01,NA
4/13/2015 20:05,0.01,0.01
4/14/2015 8:05,0.06,0.14
4/14/2015 8:20,0.07,NA
4/14/2015 8:35,0.01,NA
4/14/2015 9:05,NA,0.01
4/14/2015 9:20,0.01,NA
4/15/2015 7:35,0.01,NA
4/15/2015 8:05,NA,0.02
4/15/2015 8:20,0.01,NA
4/15/2015 8:35,0.01,NA
4/15/2015 8:50,0.01,NA
4/15/2015 9:05,NA,0.03
4/15/2015 9:20,0.01,NA
4/15/2015 13:35,0.01,NA
4/15/2015 13:50,0.06,NA
4/15/2015 14:05,0.06,0.19
4/15/2015 14:20,0.05,NA
4/15/2015 14:35,0.06,NA
4/15/2015 14:50,0.04,NA
4/15/2015 15:05,0.04,0.21
4/15/2015 15:20,0.06,NA
4/15/2015 15:35,0.06,NA
4/15/2015 15:50,0.06,NA
4/15/2015 16:05,0.05,0.24
4/15/2015 16:20,0.07,NA
4/15/2015 16:35,0.06,NA
4/15/2015 16:50,0.05,NA
4/15/2015 17:05,0.01,0.12
4/15/2015 17:20,0.01,NA
4/15/2015 17:35,0.02,NA
4/15/2015 18:05,0.01,0.02
4/15/2015 21:05,0.02,0.05
4/15/2015 21:20,0.02,NA
4/15/2015 21:35,0.01,NA
4/15/2015 21:50,0.01,NA
4/15/2015 22:05,0.04,0.12
4/15/2015 22:20,0.06,NA
4/15/2015 22:35,0.02,NA
4/15/2015 22:50,0.01,NA
4/15/2015 23:05,0.01,0.08
4/15/2015 23:20,0.03,NA
4/15/2015 23:35,0.04,NA
4/15/2015 23:50,0.02,NA
4/16/2015 0:05,0.01,0.05
4/16/2015 1:05,NA,0.01
4/16/2015 1:20,0.01,NA
4/16/2015 2:05,NA,0.01
4/16/2015 2:20,0.01,NA
4/16/2015 3:50,0.02,NA
4/16/2015 4:05,NA,0.03
4/16/2015 4:20,0.01,NA
4/16/2015 4:35,0.01,NA
4/16/2015 4:50,0.01,NA
4/16/2015 5:05,NA,0.03
4/16/2015 5:35,0.01,NA
4/16/2015 6:05,NA,0.01
4/16/2015 6:20,0.01,NA
4/16/2015 6:35,0.01,NA
4/16/2015 7:05,NA,0.02
4/16/2015 7:20,0.01,NA
4/16/2015 7:50,0.01,NA
4/16/2015 8:05,NA,0.01
4/16/2015 9:05,0.01,0.03
4/16/2015 9:20,0.02,NA
4/16/2015 9:50,0.01,NA
4/16/2015 10:05,0.01,0.04
4/16/2015 10:20,0.01,NA
4/16/2015 10:35,0.01,NA
4/16/2015 10:50,0.01,NA
4/16/2015 11:05,NA,0.01
4/16/2015 12:35,0.01,NA
4/16/2015 13:05,NA,0.01
4/16/2015 13:35,0.01,NA
4/16/2015 13:50,0.01,NA
4/16/2015 14:05,NA,0.03
4/16/2015 14:20,0.01,NA
4/16/2015 16:50,0.01,NA
4/16/2015 17:05,0.01,0.02
4/16/2015 17:50,0.05,NA
4/16/2015 18:05,0.01,0.06
4/16/2015 18:50,0.01,NA
4/16/2015 19:05,NA,0.02
4/16/2015 19:35,0.03,NA
4/16/2015 19:50,0.01,NA
4/16/2015 20:05,0.01,0.05
4/16/2015 20:20,0.01,NA
4/17/2015 8:05,NA,0.01
4/17/2015 8:20,0.01,NA
4/18/2015 2:05,0.01,0.02
4/18/2015 2:35,0.01,NA
4/18/2015 4:05,NA,0.01
4/18/2015 4:20,0.01,NA
4/18/2015 6:05,0.01,0.01
4/19/2015 4:50,0.01,NA
4/19/2015 5:05,0.01,0.05
4/19/2015 5:20,0.03,NA
4/19/2015 5:35,0.02,NA
4/19/2015 5:50,0.03,NA
4/19/2015 6:05,0.06,0.27
4/19/2015 6:20,0.12,NA
4/19/2015 6:35,0.09,NA
4/19/2015 6:50,0.03,NA
4/19/2015 7:05,NA,0.08
4/19/2015 10:05,0.01,0.01
4/19/2015 10:35,0.02,NA
4/19/2015 10:50,0.01,NA
4/19/2015 11:05,0.01,0.07
4/19/2015 11:20,0.02,NA
4/19/2015 11:35,0.05,NA
4/19/2015 11:50,0.08,NA
4/19/2015 12:05,0.08,0.42
4/19/2015 12:20,0.17,NA
4/19/2015 12:35,0.13,NA
4/19/2015 12:50,0.03,NA
4/19/2015 13:05,0.02,0.2
4/19/2015 13:20,0.06,NA
4/19/2015 13:35,0.01,NA
4/19/2015 14:05,0.01,0.01
4/19/2015 14:50,0.01,NA
4/19/2015 15:05,NA,0.01
4/19/2015 16:05,NA,0.04
4/19/2015 16:20,0.03,NA
4/19/2015 16:35,0.01,NA
4/19/2015 18:05,0.02,0.08
4/19/2015 18:20,0.04,NA
4/19/2015 18:35,0.1,NA
4/19/2015 18:50,0.15,NA
4/19/2015 19:05,0.11,0.54
4/19/2015 19:20,0.15,NA
4/19/2015 19:35,0.17,NA
4/19/2015 19:50,0.08,NA
4/19/2015 20:05,NA,0.21
4/19/2015 20:20,0.01,NA
4/20/2015 18:35,0.01,NA
4/20/2015 19:05,NA,0.01
4/25/2015 8:05,NA,0.01
4/25/2015 8:35,0.02,NA
4/25/2015 8:50,0.03,NA
4/25/2015 9:05,0.02,0.1
4/25/2015 9:20,0.02,NA
4/25/2015 9:35,0.04,NA
4/25/2015 9:50,0.05,NA
4/25/2015 10:05,0.03,0.1
4/25/2015 11:05,0.02,0.03
4/25/2015 11:20,0.01,NA
4/25/2015 14:50,0.01,NA
4/25/2015 15:05,NA,0.02
4/25/2015 15:20,0.01,NA
4/25/2015 16:05,0.01,0.01
4/25/2015 17:50,0.01,NA
4/25/2015 18:05,NA,0.01
4/26/2015 4:05,0.01,0.01
5/1/2015 1:05,0.01,0.01
5/18/2015 20:05,0.02,0.05
5/18/2015 20:20,0.03,NA
5/18/2015 20:35,0.04,NA
5/18/2015 20:50,0.91,NA
5/18/2015 21:05,0.12,1.08
5/18/2015 21:20,0.01,NA
5/19/2015 0:05,0.01,0.01
5/26/2015 22:05,0.05,0.05
5/26/2015 23:05,0.01,0.01
5/26/2015 23:35,0.01,NA
5/27/2015 0:05,NA,0.01
6/1/2015 17:05,NA,0.01
6/1/2015 17:20,0.01,NA
6/2/2015 8:05,0.16,0.49
6/2/2015 8:20,0.29,NA
6/2/2015 8:35,0.12,NA
6/2/2015 8:50,0.05,NA
6/2/2015 9:05,0.04,0.17
6/2/2015 10:50,0.01,NA
6/2/2015 11:05,NA,0.01
6/2/2015 14:50,0.01,NA
6/2/2015 15:05,0.03,0.07
6/2/2015 15:20,0.02,NA
6/2/2015 15:35,0.01,NA
6/2/2015 20:05,NA,0.01
6/2/2015 20:20,0.01,NA
6/2/2015 21:05,NA,0.02
6/2/2015 21:20,0.02,NA
6/2/2015 21:35,0.01,NA
6/2/2015 22:05,NA,0.01
6/4/2015 19:05,NA,0.06
6/4/2015 19:20,0.06,NA
6/4/2015 20:05,0.03,0.04
6/4/2015 20:20,0.01,NA
6/6/2015 19:35,0.01,NA
6/6/2015 19:50,0.04,NA
6/6/2015 20:05,NA,0.05
6/7/2015 15:50,0.01,NA
6/7/2015 16:05,NA,0.01
6/7/2015 18:05,NA,0.11
6/7/2015 18:20,0.05,NA
6/7/2015 18:35,0.12,NA
6/7/2015 18:50,0.01,NA
6/7/2015 19:05,NA,0.07
6/9/2015 0:50,0.39,NA
6/9/2015 1:05,0.03,0.43
6/9/2015 1:20,0.01,NA
6/9/2015 1:50,0.01,NA
6/9/2015 2:05,0.01,0.02
6/9/2015 4:05,NA,0.01
6/9/2015 4:20,0.01,NA
6/19/2015 23:05,NA,0.02
6/19/2015 23:20,0.02,NA
6/20/2015 7:05,NA,0.01
6/20/2015 7:20,0.01,NA
6/20/2015 17:05,0.14,0.16
6/20/2015 17:20,0.02,NA
6/24/2015 18:05,NA,0.11
6/24/2015 18:20,0.06,NA
6/24/2015 18:35,0.06,NA
6/24/2015 18:50,0.01,NA
6/24/2015 19:05,NA,0.02
6/26/2015 21:05,NA,0.11
6/26/2015 21:20,0.09,NA
6/26/2015 21:35,0.06,NA
6/26/2015 21:50,0.07,NA
6/26/2015 22:05,0.01,0.12
6/26/2015 22:35,0.01,NA
6/26/2015 23:05,NA,0.01
6/27/2015 16:05,NA,0.28
6/27/2015 16:20,0.26,NA
6/27/2015 16:35,0.13,NA
6/27/2015 16:50,0.02,NA
6/27/2015 17:05,0.06,0.2
6/27/2015 17:35,0.01,NA
6/27/2015 18:05,0.04,0.08
6/27/2015 18:20,0.04,NA
6/27/2015 18:35,0.01,NA
6/27/2015 18:50,0.01,NA
6/27/2015 19:05,NA,0.02
7/3/2015 10:05,NA,0.03
7/3/2015 10:20,0.02,NA
7/3/2015 10:35,0.35,NA
7/3/2015 10:50,0.21,NA
7/3/2015 11:05,0.05,0.6
7/3/2015 19:05,NA,0.02
7/3/2015 19:35,0.02,NA
7/4/2015 18:50,0.11,NA
7/4/2015 19:05,0.07,0.18
7/4/2015 19:50,0.01,NA
7/4/2015 20:05,NA,0.01
7/18/2015 14:35,0.19,NA
7/18/2015 14:50,0.23,NA
7/18/2015 15:05,NA,0.42
7/18/2015 15:35,0.01,NA
7/18/2015 16:05,NA,0.01
7/18/2015 17:05,NA,0.01
7/18/2015 17:20,0.01,NA
7/23/2015 17:50,0.01,NA
7/23/2015 18:05,0.25,0.35
7/23/2015 18:20,0.08,NA
7/23/2015 18:35,0.02,NA
7/23/2015 19:05,NA,0.01
7/31/2015 0:05,0.12,0.3
7/31/2015 0:20,0.18,NA
8/6/2015 18:35,0.01,NA
8/6/2015 18:50,0.01,NA
8/6/2015 19:05,0.01,0.03
8/7/2015 4:50,0.03,NA
8/7/2015 5:05,NA,0.03
8/10/2015 20:05,0.03,0.04
8/10/2015 20:20,0.01,NA
8/10/2015 20:50,0.01,NA
8/10/2015 21:05,NA,0.01
8/11/2015 21:05,NA,0.3
8/11/2015 21:20,0.1,NA
8/11/2015 21:35,0.45,NA
8/11/2015 21:50,0.01,NA
8/11/2015 22:05,NA,0.26
8/12/2015 1:05,NA,0.01
8/12/2015 1:20,0.01,NA
8/15/2015 20:35,0.1,NA
8/15/2015 20:50,0.03,NA
8/15/2015 21:05,0.02,0.16
8/15/2015 21:20,0.01,NA
8/19/2015 0:50,0.07,NA
8/19/2015 1:05,0.12,0.22
8/19/2015 1:20,0.03,NA
8/19/2015 1:35,0.02,NA
8/19/2015 1:50,0.02,NA
8/19/2015 2:05,0.04,0.44
8/19/2015 2:20,0.35,NA
8/19/2015 2:35,0.01,NA
8/19/2015 5:05,0.01,0.01
8/19/2015 16:05,0.02,0.31
8/19/2015 16:20,0.22,NA
8/19/2015 16:35,0.08,NA
8/19/2015 16:50,0.05,NA
8/19/2015 17:05,0.01,0.23
8/19/2015 17:20,0.16,NA
8/19/2015 18:05,0.01,0.01
8/19/2015 19:05,0.08,0.1
8/19/2015 19:20,0.02,NA
8/19/2015 19:50,0.01,NA
8/19/2015 20:05,NA,0.01
8/20/2015 20:05,NA,0.16
8/20/2015 20:20,0.09,NA
8/20/2015 20:35,0.19,NA
8/20/2015 20:50,0.08,NA
8/20/2015 21:05,0.01,0.21
8/23/2015 5:05,NA,0.01
8/23/2015 5:20,0.01,NA
8/23/2015 5:50,0.01,NA
8/23/2015 6:05,NA,0.01
8/23/2015 7:05,NA,0.03
8/23/2015 7:20,0.02,NA
8/23/2015 7:35,0.02,NA
8/23/2015 8:05,NA,0.01
8/23/2015 14:05,0.02,0.21
8/23/2015 14:20,0.14,NA
8/23/2015 14:35,0.07,NA
8/23/2015 14:50,0.03,NA
8/23/2015 15:05,0.05,0.1
8/23/2015 17:35,0.14,NA
8/23/2015 17:50,0.35,NA
8/23/2015 18:05,0.02,0.51
8/30/2015 20:35,0.01,NA
8/30/2015 21:05,NA,0.02
8/30/2015 21:20,0.01,NA
8/30/2015 22:05,NA,0.01
8/30/2015 22:20,0.01,NA
8/30/2015 22:50,0.01,NA
8/30/2015 23:05,NA,0.01
8/31/2015 0:50,0.01,NA
8/31/2015 1:05,NA,0.01
8/31/2015 1:35,0.01,NA
8/31/2015 2:05,NA,0.01
8/31/2015 4:50,0.01,NA
8/31/2015 5:05,NA,0.01
9/7/2015 16:50,0.06,NA
9/7/2015 17:05,0.03,0.09
9/9/2015 17:35,0.14,NA
9/9/2015 17:50,0.36,NA
9/9/2015 18:05,NA,0.51
9/9/2015 18:20,0.01,NA
9/9/2015 19:35,0.15,NA
9/9/2015 19:50,0.11,NA
9/9/2015 20:05,NA,0.26
9/10/2015 18:50,0.02,NA
9/10/2015 19:05,0.06,0.21
9/10/2015 19:20,0.1,NA
9/10/2015 19:35,0.06,NA
9/10/2015 19:50,0.06,NA
9/10/2015 20:05,0.03,0.13
9/10/2015 20:20,0.01,NA
9/10/2015 22:05,NA,0.01
9/10/2015 22:20,0.01,NA
9/11/2015 20:05,0.01,0.02
9/11/2015 20:20,0.01,NA
9/11/2015 21:50,0.23,NA
9/11/2015 22:05,0.01,0.25
9/11/2015 22:20,0.01,NA
9/12/2015 21:05,NA,0.01
9/12/2015 21:20,0.01,NA
9/12/2015 21:35,0.01,NA
9/12/2015 22:05,NA,0.02
9/12/2015 22:35,0.01,NA
9/24/2015 15:50,0.05,NA
9/24/2015 16:05,0.03,0.11
9/24/2015 16:20,0.02,NA
9/24/2015 16:35,0.02,NA
9/24/2015 17:05,0.01,0.02
9/24/2015 17:50,0.03,NA
9/24/2015 18:05,NA,0.03
9/24/2015 18:50,0.02,NA
9/24/2015 19:05,0.03,0.06
9/24/2015 19:35,0.03,NA
9/24/2015 19:50,0.03,NA
9/24/2015 20:05,NA,0.05
9/24/2015 20:50,0.01,NA
9/24/2015 21:05,NA,0.02
9/24/2015 21:20,0.01,NA
9/24/2015 23:35,0.01,NA
9/25/2015 0:05,NA,0.01
9/25/2015 2:05,NA,0.01
9/25/2015 2:20,0.01,NA
9/25/2015 2:50,0.03,NA
9/25/2015 3:05,NA,0.06
9/25/2015 3:20,0.01,NA
9/25/2015 3:35,0.04,NA
9/25/2015 3:50,0.01,NA
9/25/2015 4:05,0.02,0.17
9/25/2015 4:20,0.1,NA
9/25/2015 4:35,0.04,NA
9/25/2015 4:50,0.01,NA
9/25/2015 5:05,NA,0.05
9/25/2015 5:20,0.01,NA
9/25/2015 5:35,0.01,NA
9/25/2015 5:50,0.01,NA
9/25/2015 6:05,NA,0.02
9/25/2015 6:20,0.01,NA
9/25/2015 9:05,NA,0.01
9/25/2015 9:20,0.01,NA
9/25/2015 13:50,0.01,NA
9/25/2015 14:05,0.01,0.02
9/25/2015 20:05,NA,0.01
9/25/2015 20:20,0.01,NA
9/25/2015 21:50,0.02,NA
9/25/2015 22:05,NA,0.02
9/25/2015 22:50,0.03,NA
9/25/2015 23:05,0.01,0.04
9/26/2015 0:05,NA,0.01
9/26/2015 0:20,0.01,NA
9/26/2015 0:50,0.01,NA
9/26/2015 1:05,0.01,0.02
9/26/2015 5:35,0.02,NA
9/26/2015 5:50,0.13,NA
9/26/2015 6:05,0.01,0.16
9/26/2015 7:05,NA,0.01
9/26/2015 7:20,0.01,NA
9/26/2015 8:35,0.01,NA
9/26/2015 9:05,NA,0.01
9/26/2015 9:50,0.01,NA
9/26/2015 10:05,NA,0.02
9/26/2015 10:35,0.01,NA
9/26/2015 15:50,0.01,NA
9/26/2015 16:05,NA,0.01
9/26/2015 16:50,0.01,NA
9/26/2015 17:05,NA,0.01
9/26/2015 19:05,0.01,0.01
9/26/2015 21:05,NA,0.01
9/26/2015 21:20,0.01,NA
9/26/2015 22:05,NA,0.01
9/26/2015 22:20,0.01,NA
9/26/2015 23:05,0.01,0.01
9/27/2015 0:05,0.01,0.01
9/27/2015 0:50,0.01,NA
9/27/2015 1:05,NA,0.02
9/27/2015 1:20,0.01,NA
9/27/2015 1:50,0.01,NA
9/27/2015 2:05,NA,0.02
9/27/2015 2:20,0.01,NA
9/27/2015 3:05,NA,0.01
9/27/2015 3:20,0.01,NA
9/27/2015 4:05,0.01,0.01
9/27/2015 5:35,0.01,NA
9/27/2015 6:05,NA,0.02
9/27/2015 6:20,0.01,NA
9/27/2015 6:50,0.01,NA
9/27/2015 7:05,NA,0.01
9/27/2015 7:35,0.01,NA
9/27/2015 8:05,NA,0.01
9/27/2015 8:50,0.01,NA
9/27/2015 9:05,NA,0.01
9/27/2015 10:05,0.01,0.02
9/27/2015 10:20,0.01,NA
9/27/2015 16:50,0.02,NA
9/27/2015 17:05,0.01,0.03
9/27/2015 18:35,0.01,NA
9/27/2015 18:50,0.01,NA
9/27/2015 19:05,NA,0.03
9/27/2015 19:20,0.01,NA
9/27/2015 19:35,0.01,NA
9/27/2015 20:05,0.01,0.02
9/27/2015 20:35,0.01,NA
9/27/2015 21:05,0.01,0.02
9/27/2015 21:35,0.01,NA
9/27/2015 22:05,NA,0.02
9/27/2015 22:20,0.01,NA
9/27/2015 22:50,0.01,NA
9/27/2015 23:05,NA,0.01
9/27/2015 23:35,0.01,NA
9/28/2015 0:05,NA,0.01
9/28/2015 22:35,0.01,NA
9/28/2015 23:05,NA,0.02
9/28/2015 23:20,0.01,NA
9/29/2015 1:50,0.01,NA
9/29/2015 2:05,NA,0.01
9/29/2015 4:35,0.01,NA
9/29/2015 4:50,0.01,NA
9/29/2015 5:05,NA,0.03
9/29/2015 5:20,0.01,NA
9/29/2015 5:35,0.01,NA
9/29/2015 5:50,0.01,NA
9/29/2015 6:05,NA,0.03
9/29/2015 6:20,0.01,NA
9/29/2015 7:50,0.02,NA
9/29/2015 8:05,0.01,0.05
9/29/2015 8:20,0.01,NA
9/29/2015 8:35,0.02,NA
9/29/2015 8:50,0.01,NA
9/29/2015 9:05,NA,0.03
9/29/2015 9:20,0.01,NA
9/29/2015 10:05,0.01,0.01
9/29/2015 11:50,0.01,NA
9/29/2015 12:05,NA,0.01
9/29/2015 12:50,0.01,NA
9/29/2015 13:05,0.02,0.03
9/29/2015 14:05,NA,0.01
9/29/2015 14:20,0.01,NA
9/29/2015 19:05,NA,0.2
9/29/2015 19:20,0.04,NA
9/29/2015 19:35,0.5,NA
9/29/2015 19:50,0.24,NA
9/29/2015 20:05,NA,0.58
9/29/2015 23:05,0.01,0.01
9/29/2015 23:50,0.01,NA
9/30/2015 0:05,0.01,0.02
9/30/2015 2:05,0.01,0.01
9/30/2015 3:50,0.01,NA
9/30/2015 4:05,NA,0.01
10/1/2015 22:35,0.04,NA
10/1/2015 22:50,0.01,NA
10/1/2015 23:05,0.02,0.07
10/1/2015 23:35,0.01,NA
10/2/2015 0:05,NA,0.01
10/2/2015 1:05,0.01,0.29
10/2/2015 1:20,0.11,NA
10/2/2015 1:35,0.33,NA
10/2/2015 1:50,0.16,NA
10/2/2015 2:05,0.08,0.47
10/2/2015 2:20,0.06,NA
10/2/2015 2:35,0.02,NA
10/2/2015 2:50,0.02,NA
10/2/2015 3:05,0.04,0.11
10/2/2015 3:20,0.02,NA
10/2/2015 3:35,0.06,NA
10/2/2015 3:50,0.02,NA
10/2/2015 4:05,0.01,0.09
10/2/2015 4:20,0.02,NA
10/2/2015 6:35,0.03,NA
10/2/2015 6:50,0.01,NA
10/2/2015 7:05,NA,0.05
10/2/2015 7:20,0.01,NA
10/2/2015 8:05,NA,0.01
10/2/2015 8:20,0.01,NA
10/2/2015 11:05,NA,0.02
10/2/2015 11:20,0.01,NA
10/2/2015 11:35,0.02,NA
10/2/2015 12:05,NA,0.01
10/2/2015 15:05,NA,0.01
10/2/2015 15:35,0.01,NA
10/2/2015 16:05,NA,0.01
10/2/2015 16:20,0.01,NA
10/2/2015 17:50,0.01,NA
10/2/2015 18:05,NA,0.01
10/2/2015 18:50,0.02,NA
10/2/2015 19:05,0.01,0.05
10/2/2015 19:20,0.01,NA
10/2/2015 19:35,0.03,NA
10/2/2015 19:50,0.01,NA
10/2/2015 20:05,NA,0.03
10/2/2015 21:05,0.03,0.09
10/2/2015 21:20,0.04,NA
10/2/2015 21:35,0.04,NA
10/2/2015 21:50,0.02,NA
10/2/2015 22:05,0.06,0.14
10/2/2015 22:20,0.03,NA
10/2/2015 22:35,0.02,NA
10/2/2015 22:50,0.02,NA
10/2/2015 23:05,0.03,0.11
10/2/2015 23:20,0.04,NA
10/2/2015 23:35,0.09,NA
10/2/2015 23:50,0.08,NA
10/3/2015 0:05,0.07,0.33
10/3/2015 0:20,0.08,NA
10/3/2015 0:35,0.07,NA
10/3/2015 0:50,0.05,NA
10/3/2015 1:05,0.07,0.24
10/3/2015 1:20,0.05,NA
10/3/2015 1:35,0.08,NA
10/3/2015 1:50,0.05,NA
10/3/2015 2:05,0.06,0.26
10/3/2015 2:20,0.06,NA
10/3/2015 2:35,0.07,NA
10/3/2015 2:50,0.04,NA
10/3/2015 3:05,0.02,0.11
10/3/2015 3:20,0.01,NA
10/3/2015 3:50,0.01,NA
10/3/2015 4:05,0.01,0.02
10/3/2015 4:50,0.01,NA
10/3/2015 5:05,0.01,0.06
10/3/2015 5:20,0.03,NA
10/3/2015 5:35,0.04,NA
10/3/2015 5:50,0.02,NA
10/3/2015 6:05,0.03,0.26
10/3/2015 6:20,0.1,NA
10/3/2015 6:35,0.28,NA
10/3/2015 6:50,0.05,NA
10/3/2015 7:05,0.04,0.33
10/3/2015 7:20,0.03,NA
10/3/2015 7:35,0.08,NA
10/3/2015 7:50,0.17,NA
10/3/2015 8:05,0.1,0.37
10/3/2015 8:20,0.03,NA
10/3/2015 8:35,0.01,NA
10/3/2015 9:05,NA,0.01
10/3/2015 12:35,0.01,NA
10/3/2015 13:05,NA,0.01
10/3/2015 15:05,NA,0.01
10/3/2015 15:20,0.01,NA
10/3/2015 15:35,0.01,NA
10/3/2015 16:05,0.01,0.02
10/4/2015 3:05,0.01,0.01
10/5/2015 17:05,NA,0.01
10/5/2015 17:35,0.01,NA
10/5/2015 17:50,0.01,NA
10/5/2015 18:05,NA,0.02
10/5/2015 18:20,0.01,NA
10/5/2015 19:05,NA,0.01
10/5/2015 19:35,0.01,NA
10/10/2015 7:05,0.03,0.04
10/10/2015 7:20,0.01,NA
10/10/2015 8:35,0.01,NA
10/10/2015 8:50,0.02,NA
10/10/2015 9:05,0.02,0.08
10/10/2015 9:20,0.03,NA
10/10/2015 9:35,0.02,NA
10/10/2015 9:50,0.02,NA
10/10/2015 10:05,0.02,0.07
10/10/2015 10:20,0.01,NA
10/10/2015 10:50,0.01,NA
10/10/2015 11:05,0.01,0.04
10/10/2015 11:20,0.01,NA
10/10/2015 11:35,0.01,NA
10/10/2015 11:50,0.03,NA
10/10/2015 12:05,0.02,0.08
10/10/2015 12:20,0.02,NA
10/10/2015 12:35,0.02,NA
10/10/2015 12:50,0.02,NA
10/10/2015 13:05,0.02,0.07
10/10/2015 13:20,0.01,NA
10/10/2015 13:35,0.03,NA
10/10/2015 13:50,0.07,NA
10/10/2015 14:05,0.02,0.14
10/10/2015 14:20,0.02,NA
10/10/2015 14:35,0.02,NA
10/10/2015 14:50,0.02,NA
10/10/2015 15:05,0.03,0.07
10/10/2015 15:20,0.01,NA
10/10/2015 15:35,0.01,NA
10/10/2015 16:05,NA,0.03
10/10/2015 16:20,0.01,NA
